accelX,accelY,accelZ,gyroX,gyroY,gyroZ,label
1.0052,0.1935,1.2848,-115.3564,-89.0503,-180.2368,circle
0.9105,-0.4093,0.1266,-51.6968,-19.4702,-99.9145,circle
0.8430,0.1851,-0.2961,-78.8574,-58.7769,-118.2251,circle
0.5502,1.3923,-0.4606,-6.0425,-24.6582,-112.4878,circle
-0.8043,0.5525,0.2247,115.1733,98.6328,241.6992,circle
-1.8549,-1.6715,1.4048,118.6523,105.8960,441.5283,circle
-1.8549,-1.6715,1.4048,118.6523,105.8960,441.5283,circle
-0.7776,-1.4103,1.8978,138.3667,70.4346,-124.2676,circle
0.3491,-0.2954,1.7213,-39.5508,-7.2632,-220.0928,circle
0.9994,-0.1758,0.9791,-92.8955,-96.3135,-175.4761,circle
0.7965,0.4941,0.2501,-65.6128,-227.7222,-191.1621,circle
-0.1799,1.1536,-0.2816,83.8623,-191.5893,-46.6919,circle
-0.8667,0.0170,0.3123,163.8794,65.1245,200.2563,circle
-1.0234,-1.6168,1.3812,86.2427,151.3672,235.4126,circle
-0.4293,-1.4502,1.5216,170.1050,108.5205,-74.2188,circle
-0.0308,-1.2286,1.7606,71.8384,98.4497,-140.8691,circle
0.7351,-0.7283,0.4683,-13.7939,3.7231,-112.7319,circle
1.0935,0.0670,0.3616,1.3428,15.8081,-174.8657,circle
1.2734,0.2236,0.3734,-90.5762,-16.7236,-106.9946,circle
1.2631,0.6298,0.1232,-104.3091,-82.7026,-45.7153,circle
0.3239,1.6748,-0.4938,-2.4414,-125.9766,-1.8921,circle
0.3239,1.6748,-0.4938,-2.4414,-125.9766,-1.8921,circle
-2.2406,-0.8494,1.0758,210.8764,168.1518,456.4819,circle
-1.8348,-1.9299,1.9268,167.4805,187.4389,255.0049,circle
-0.8538,-1.6499,1.8014,159.7900,45.8984,-146.3623,circle
0.5090,-0.7146,1.9620,-12.7563,2.1362,-296.5088,circle
0.8301,0.2892,0.8301,-83.6792,-150.5737,-211.0596,circle
0.2407,1.1302,0.0425,-24.5361,-231.0181,-136.9629,circle
-0.1493,0.3114,-0.0187,140.9912,-95.8862,117.9809,circle
-0.0339,-2.0020,0.6218,78.3081,21.3013,181.6406,circle
0.4001,-1.3374,0.4856,44.4946,40.2832,-86.9751,circle
1.0449,-0.6069,0.5266,-47.1191,-30.8228,-69.7632,circle
0.9506,0.0129,0.1227,-54.5654,-67.8101,-74.5850,circle
0.2214,1.0951,-0.5927,19.9585,-70.8008,-21.9727,circle
-1.4460,0.3069,0.0021,140.8081,160.8276,238.4643,circle
-2.0396,-1.5699,1.7079,163.3301,281.9824,356.8725,circle
-2.0396,-1.5699,1.7079,163.3301,281.9824,356.8725,circle
-0.7927,-1.0886,1.9965,13.3057,37.3535,-55.0537,circle
0.6262,-0.6377,1.8488,62.3779,-124.5727,-236.5112,circle
0.7161,-0.4995,0.7710,3.2959,-243.8354,-295.8374,circle
0.0574,1.3074,-0.0857,-70.9839,-317.0776,-184.5093,circle
0.0107,0.7666,-0.3053,198.7915,-90.0268,65.2466,circle
-0.5117,0.1041,0.3252,191.7724,106.2012,200.0732,circle
-0.6362,-2.0531,0.9686,-34.1797,116.3330,281.0059,circle
-0.2139,-1.6937,0.6652,100.8911,67.1387,-5.2490,circle
0.4662,-0.9615,1.0341,63.8428,80.9936,-118.2861,circle
0.6951,-0.4468,0.5957,63.4766,-24.1699,-21.0571,shake
0.7159,-0.3767,0.6360,66.3452,-26.0010,-6.8359,shake
0.4447,-0.5974,1.4614,45.9595,-74.7681,-17.5171,shake
-0.2771,-0.2288,-0.7386,327.2094,-485.4126,-25.8789,shake
0.0353,-0.7545,-1.7810,191.8335,122.5586,-95.0928,shake
0.0353,-0.7545,-1.7810,191.8335,122.5586,-95.0928,shake
-0.8707,-2.4551,-2.2853,186.0351,-643.1884,395.5688,shake
-0.3362,1.5508,1.1783,-68.4204,478.3935,-546.5088,shake
-0.9460,-0.6178,0.4384,73.0591,-400.2075,400.8178,shake
-0.0267,-1.2051,-1.1659,30.5786,72.9370,-180.2368,shake
-0.1285,0.9045,2.6199,-230.7129,184.6924,-77.6978,shake
-0.5563,-2.7865,-2.0503,245.1172,-583.0078,481.8115,shake
-0.4293,1.5520,3.3848,-196.8994,427.9785,-325.5615,shake
-0.2240,-1.2439,-0.8406,43.7622,-461.8530,337.7075,shake
-0.3187,-0.0503,-0.0326,-34.6069,362.0605,-329.7729,shake
-0.8699,-1.2759,-0.3365,76.4160,-535.5225,399.9023,shake
-0.6805,-3.1010,-2.0649,161.8652,-382.8735,208.6181,shake
-0.3217,2.7987,2.7511,-309.7534,461.6699,-632.3853,shake
-1.0063,-3.0765,-2.0374,41.7480,-211.4258,87.2192,shake
-0.7412,3.2462,2.4272,-127.5635,437.1338,-694.2748,shake
-0.5289,-1.3086,-2.9320,-7.8735,-622.8638,360.7788,shake
-0.5289,-1.3086,-2.9320,-7.8735,-622.8638,360.7788,shake
-0.2023,3.0303,3.2057,40.7715,-235.4126,162.3535,shake
-1.2457,-1.4475,-3.1252,2.8076,-68.2983,7.4463,shake
0.0500,3.7020,1.9999,-0.1221,137.3901,-179.4433,shake
-1.2460,-1.5620,-1.8624,52.7344,-413.4521,491.7602,shake
0.1486,3.7887,1.3466,40.6494,361.2671,-491.2109,shake
-0.1735,1.4982,-0.0236,-17.7612,-125.1831,322.5097,shake
-0.6838,-2.7037,-1.8108,75.9888,-117.0044,171.7529,shake
0.5057,3.6195,1.4099,-104.6143,9.0942,37.8418,shake
-1.7273,-2.4338,-1.6370,61.7676,-330.6274,571.1670,shake
0.3685,2.2432,-0.4551,18.9819,226.3794,-582.6416,shake
-0.5226,0.4183,-0.3563,-6.5918,-141.4185,360.2295,shake
-0.3419,-0.9734,-1.7159,-8.4839,39.7949,-207.7026,shake
0.5771,2.7733,0.7769,-108.2764,139.5264,-132.0190,shake
-0.5699,-2.4939,-1.9730,-24.9023,-158.2031,298.4619,shake
0.5234,3.4373,1.5757,-30.7617,179.1382,-332.8247,shake
-1.3064,-2.7482,-2.2240,61.8896,-277.1606,488.0981,shake
0.8756,2.9617,0.0911,51.7578,178.4057,-499.3896,shake
-0.7660,-0.2561,-0.9656,-17.2729,-159.4238,400.4516,shake
-1.4180,-2.1171,-1.7324,-74.4019,-33.0200,410.0341,shake
-1.4180,-2.1171,-1.7324,-74.4019,-33.0200,410.0341,shake
0.8289,2.9785,-0.3038,-18.7378,3.2959,-21.5454,shake
-1.5035,-3.2008,-1.5433,-50.4150,26.0010,242.4316,shake
1.1740,3.4353,-0.2682,60.1807,16.8457,-373.3520,shake
-1.3232,-1.6743,-1.3494,-37.5366,-37.4756,428.8330,shake
0.2842,0.6041,-1.3562,93.3227,-7.6294,-390.5639,shake
0.2605,1.8837,-0.4781,-56.3965,14.8926,173.0957,shake
-1.2269,-2.7651,-1.4950,-29.7852,4.5166,63.6597,shake
1.1000,3.6223,-0.1410,44.0063,50.4150,-279.1138,shake
-1.6211,-2.7251,-1.6384,-88.2568,-51.8188,426.0864,shake
-0.2729,-0.3451,-1.4612,95.3369,49.0112,-494.8730,shake
-0.5406,0.2258,-0.8516,-111.9995,-49.4385,352.9052,shake
-0.2777,-0.7375,-1.5520,40.5273,22.8882,-234.6191,shake
1.0881,3.6125,0.2388,-16.6016,26.4893,17.3950,shake
-1.3698,-3.1621,-1.7643,-41.2598,-76.1108,260.4980,shake
0.4670,1.2823,-1.0840,98.2056,110.7788,-390.8691,shake
-0.0464,1.7578,-0.4987,-73.7915,-30.5786,240.1123,shake
-0.0192,0.6268,-1.1990,61.8896,114.4409,-418.6401,shake
0.6362,3.7980,0.7874,22.1558,105.4077,-233.7036,shake
0.1317,1.8810,-0.2473,-35.3394,-70.8618,218.1396,shake
-1.3140,-2.8884,-2.1487,-89.4775,-142.3340,376.5869,shake
-1.3140,-2.8884,-2.1487,-89.4775,-142.3340,376.5869,shake
-0.7242,0.0889,-1.0007,-39.1846,-173.0957,373.5351,shake
-1.1860,-2.8114,-1.9720,15.2588,91.1865,-280.4565,shake
0.9843,3.2961,0.3799,52.0019,140.9302,-295.8374,shake
-0.9858,-2.9340,-2.1102,-78.0640,-93.3227,302.8564,shake
0.3485,0.2178,-0.8678,79.0405,166.3208,-345.2148,shake
0.5017,2.4207,0.1348,-26.6113,-46.3257,103.8208,shake
-0.8079,-1.6296,-1.6948,19.7144,82.3975,-187.1338,shake
0.7954,3.3700,0.0414,143.9209,133.3008,-443.6645,shake
-0.6749,-0.1843,-1.2300,-94.9707,-131.5918,396.8506,shake
-0.5157,-1.0740,-1.4987,49.9878,83.2519,-232.1167,shake
0.8140,3.1514,0.0717,19.4092,31.1279,-116.1499,shake
-1.0829,-2.4979,-1.9569,-52.5513,-76.7822,412.7197,shake
0.2010,1.1921,-0.7373,163.3301,89.1724,-435.6079,shake
0.3069,2.2057,-0.4779,-77.3315,-63.2935,167.4194,shake
-1.5287,-3.1302,-1.7257,-58.0444,-38.4521,252.5635,shake
1.1340,3.5613,-0.1792,112.8540,60.6689,-411.2549,shake
-1.2341,-1.5612,-1.8965,-166.5649,-96.6186,454.9560,shake
-1.0817,-0.2035,-1.1041,-14.4653,-265.7471,351.3183,shake
-0.0837,0.0081,-1.5562,-54.3823,297.1191,-208.6181,shake
0.2019,1.8589,1.7368,-62.9272,15.5029,5.3101,shake
0.2019,1.8589,1.7368,-62.9272,15.5029,5.3101,shake
-0.0629,0.8311,-0.7001,-195.3125,296.7529,-378.6010,shake
0.7058,2.5339,2.0084,-99.1821,209.9609,-134.3994,shake
-1.4076,-2.4985,-2.0842,77.9419,-163.2080,24.3530,shake
0.1587,2.0978,0.2097,-220.5200,265.5640,-454.4067,shake
-0.7507,0.3435,-0.2926,204.3457,-247.3144,301.8188,shake
-1.0082,-1.7349,-1.3710,-271.3013,235.0464,-377.6245,shake
0.2877,2.9651,1.0038,-215.2710,165.3442,-207.3364,shake
-1.5348,-2.4133,-1.4709,357.9712,-293.7012,370.1782,shake
0.1263,1.4620,-0.1931,-272.7051,340.8813,-328.5522,shake
-0.1791,1.0742,0.1567,102.8442,-164.4287,188.4765,shake
-1.1670,-2.2628,-1.8550,-0.8545,-49.3164,48.5229,shake
0.4796,2.7789,1.2369,-189.3310,237.8540,-245.9717,shake
-1.4176,-1.5658,-1.6342,314.7583,-346.0693,325.8056,shake
-0.1676,0.7596,-0.2017,-254.6997,370.6665,-281.5552,shake
0.0404,1.6559,0.2103,101.9287,-161.6211,125.3052,shake
-1.3423,-2.7052,-1.7948,153.2593,-149.0479,159.8511,shake
-1.3203,-3.1179,-1.6068,175.1098,-152.4658,206.6040,shake
-1.3203,-3.1179,-1.6068,175.1098,-152.4658,206.6040,shake
-0.1263,1.6248,0.0582,80.5664,-134.8267,165.1611,shake
-1.1157,-2.7968,-1.4698,70.9229,-57.2510,109.6191,shake
0.3955,2.9666,0.8710,-200.1343,217.1631,-278.2593,shake
-1.2170,-1.7383,-1.0271,344.1162,-297.4243,409.0576,shake
-0.2290,0.4691,-0.5046,-292.2974,266.4185,-345.4590,shake
-0.0010,1.8268,0.0894,51.7578,-122.9248,105.4077,shake
-1.1581,-3.0341,-1.5935,86.9751,-57.8613,172.6684,shake
-0.0801,2.8671,0.7983,-189.6973,235.2295,-425.0488,shake
-0.6917,0.0111,-1.0547,236.4502,-258.5449,343.3227,shake
-1.0779,-3.1631,-1.4012,-106.6284,122.0093,-107.6660,shake
0.1316,3.2039,0.7666,-139.4043,130.1270,-234.0088,shake
-0.9911,-1.2120,-1.3494,247.9858,-225.7690,391.7846,shake
-0.8064,-2.6394,-1.0743,9.6436,32.0435,62.8662,shake
0.2009,2.9346,-0.1544,-26.9775,43.7012,9.5215,shake
-0.9095,-1.6011,-1.5665,54.2603,-50.4150,301.0864,shake
-0.1162,0.3562,-0.8359,-48.7671,123.6572,-359.9853,shake
-0.6322,0.0354,-0.7577,137.0850,-224.2431,363.7085,shake
-0.8547,-3.1427,-1.2115,134.8267,-118.4082,241.0278,shake
-1.1644,-3.3984,-0.9158,185.2417,-151.7944,300.4150,shake
-1.1644,-3.3984,-0.9158,185.2417,-151.7944,300.4150,shake
0.1973,2.9554,0.9508,38.3911,-84.7778,217.7124,shake
-0.6604,-2.2170,-1.8616,-46.6919,-26.5503,-13.3667,shake
0.6146,2.6344,0.5165,-59.6924,88.6230,-80.4443,shake
-0.8270,-1.0684,-1.1980,182.3730,-254.7607,437.9272,shake
0.7758,2.8712,0.1814,-155.2734,223.8159,-391.1133,shake
-0.0093,0.9211,-0.3566,135.6201,-156.1890,458.1909,shake
-1.2159,-2.1913,-1.8917,-96.8018,140.3809,-75.5005,shake
0.1584,3.4687,1.4615,-34.7290,-2.6245,-95.2759,shake
-0.3441,-0.4052,-1.6870,13.0005,-286.6821,400.6347,shake
-0.6366,-0.4282,-1.1438,47.6685,224.9145,-290.4663,shake
0.4841,2.8356,1.4247,-82.9468,15.6250,-71.5942,shake
-1.3655,-2.7924,-1.7679,211.5478,-377.9297,473.1445,shake
0.0504,1.9529,-0.4052,-107.2998,183.6548,-675.9643,shake
0.0806,1.1368,-0.0723,6.3477,-102.4780,263.5498,shake
-0.6212,-2.3112,-1.6042,96.6797,-164.0014,217.2851,shake
0.3325,2.8755,0.7354,-216.1255,256.1035,-516.1133,shake
-0.4032,0.1246,-0.8999,37.5366,-225.7690,405.8227,shake
-0.3822,-1.8341,-1.3972,102.7222,-42.9077,-35.5835,shake
-1.0393,-0.7100,-1.7379,63.2324,-530.4565,300.7812,shake
-0.1490,0.9025,-1.2001,-57.2510,416.5649,-336.2426,shake
0.0411,1.6671,2.5125,-80.8716,232.4829,-141.3574,shake
0.0411,1.6671,2.5125,-80.8716,232.4829,-141.3574,shake
-1.2361,-1.4436,-2.6570,11.1694,-198.8525,53.9551,shake
0.0397,2.1066,0.7462,36.9873,489.7461,-519.2261,shake
-0.0378,0.2754,-0.9728,3.0518,-328.2470,339.5996,shake
-0.7968,-1.5435,-2.5325,-43.3960,-204.0405,260.1318,shake
0.4230,2.5715,1.0431,89.2334,375.2441,-396.6674,shake
-0.0078,0.8959,0.3213,1.9531,-322.3877,303.7109,shake
-0.3153,-1.1412,-3.0642,-172.6684,-137.1460,180.4809,shake
0.1899,2.3859,1.3632,206.1157,345.3979,-302.6123,shake
0.0599,0.8003,-0.2546,-63.2324,-254.3335,223.5107,shake
-0.3640,-1.1859,-2.6339,-36.8652,-194.4580,121.5820,shake
0.5402,1.8801,0.5770,25.0244,310.3638,-268.9819,shake
-0.0607,0.9099,0.3566,-79.2847,-194.0307,168.2129,shake
-0.6956,-1.2550,-2.7512,-11.3525,-203.7353,111.1450,shake
0.1733,2.0414,0.4430,60.5469,385.4370,-388.9160,shake
-0.0637,1.1676,0.2588,-41.8091,-216.6748,229.1260,shake
-0.7946,-1.4716,-2.7780,-57.2510,-161.4380,173.4009,shake
-0.0530,0.6077,-0.6277,11.5356,-39.1235,335.0219,shake
-0.4370,-1.7837,-1.4403,-17.1509,19.2261,81.0547,shake
0.5125,3.4316,-0.1425,30.4565,27.8320,-387.2680,shake
0.5125,3.4316,-0.1425,30.4565,27.8320,-387.2680,shake
-0.8287,-1.8761,-1.5555,-7.9956,-65.1855,187.1338,shake
-0.3867,0.3899,-1.0985,107.7881,33.5083,-423.2177,shake
-0.0757,1.0287,-0.7057,-94.7266,-24.8413,321.1670,shake
-0.6337,-1.8832,-1.7488,-35.8276,-84.1675,390.0757,shake
-0.3055,0.8521,-0.8207,110.4736,69.3359,-412.4145,shake
0.1580,1.9816,-0.2787,-67.6270,-49.7436,110.4736,shake
-0.5748,-2.1053,-1.8234,-17.6392,-87.4023,312.1948,shake
0.1055,1.8395,-0.6229,88.5010,108.1543,-411.1938,shake
0.2456,1.2732,-0.3984,-58.2886,-56.7017,213.9282,shake
-0.5463,-2.0282,-1.9043,-19.8364,-93.8110,207.0312,shake
0.0613,2.1346,-0.2891,63.4155,120.1782,-449.6460,shake
-0.0027,1.1075,-0.5536,-79.7729,-44.6167,287.8418,shake
-0.5189,-2.1787,-1.7964,-29.2969,-63.4766,171.0205,shake
-0.0398,2.5186,-0.0959,46.7529,145.6909,-482.6660,shake
-0.0856,1.0104,-0.3245,-39.4287,-99.9756,294.7388,shake
-0.5406,-2.2126,-1.7272,20.8130,-96.0693,168.2739,shake
-0.3167,0.0199,-0.9619,-65.9790,-69.0308,396.4843,shake
-0.6337,-2.0514,-1.5607,26.6724,-11.0474,25.2075,shake
-0.6337,-2.0514,-1.5607,26.6724,-11.0474,25.2075,shake
-0.0234,1.3354,-0.6602,-78.1860,-33.7524,282.6538,shake
-0.7865,-2.4479,-1.7972,-51.0864,-23.6816,183.2886,shake
0.2307,3.3175,-0.0530,112.6099,71.8384,-489.7461,shake
-0.3119,0.3647,-0.8823,-76.5991,-65.8569,370.4223,shake
-0.7700,-1.7349,-1.5433,-0.7935,31.1890,-40.2832,shake
0.2072,3.4628,0.1315,28.9307,58.4106,-367.9809,shake
-0.5217,-0.5070,-1.0568,-21.6064,-96.4355,440.1855,shake
-0.6078,-0.9501,-1.3896,5.8594,17.2729,-201.2939,shake
0.2510,3.0892,-0.0388,-19.2261,109.5581,-216.7969,shake
-0.4303,-1.4797,-1.2014,-8.1787,-113.9526,410.3393,shake
-0.0315,0.7001,-1.0428,37.1704,10.1318,-357.7270,shake
0.4094,2.7384,-0.2373,-61.8896,61.4014,-230.7129,shake
-0.1860,-1.4178,-1.5155,-4.3335,-96.3745,243.6523,shake
0.1394,-0.0786,-1.1975,29.9072,126.8921,-264.8315,shake
0.4464,1.3898,-0.2267,-186.5845,147.5830,-152.1606,shake
0.4987,0.2656,0.7325,-577.3926,45.6543,85.2661,shake
0.4849,0.1802,0.8448,-63.4155,45.4712,27.3437,shake
0.6042,-0.0159,0.8619,71.2280,-119.4458,29.9683,swipe_h
0.4506,-0.0111,0.7441,-72.8760,-80.0781,69.2139,swipe_h
0.3419,0.0143,0.3099,6.7139,-51.3916,69.3359,swipe_h
0.3267,-0.7887,0.6129,-77.6367,-2.1362,85.2051,swipe_h
0.1595,-1.6876,0.5632,-135.1929,48.2178,-39.9170,swipe_h
0.1595,-1.6876,0.5632,-135.1929,48.2178,-39.9170,swipe_h
-0.0435,-0.2598,2.2599,-269.5923,189.8804,-363.0371,swipe_h
0.4354,1.1536,1.4412,-210.1440,16.4795,-240.3564,swipe_h
0.6357,0.5626,0.3019,-37.5977,-40.1611,-73.8525,swipe_h
0.3444,1.1162,-0.0886,112.1216,-71.0449,-190.6738,swipe_h
0.8727,0.5730,0.0066,-20.5688,-0.1221,26.2451,swipe_h
0.8132,0.5331,-0.0483,-17.6392,-10.4980,-13.3057,swipe_h
0.2648,1.0984,-0.1627,-27.2827,31.5552,-146.0571,swipe_h
-0.1410,1.7993,-0.3562,89.5386,125.7324,159.3018,swipe_h
-0.1410,1.7993,-0.3562,89.5386,125.7324,159.3018,swipe_h
-0.2795,1.3243,1.5387,-40.4053,198.4253,203.7353,swipe_h
-1.2065,-0.5319,1.6122,44.9219,-15.2588,526.4282,swipe_h
-0.3116,-1.5171,1.0493,167.4194,-78.5522,195.6177,swipe_h
-0.2103,-0.8553,0.9432,48.2788,-43.7012,78.2471,swipe_h
0.4166,-0.3925,0.8685,49.9878,-0.3662,-44.6167,swipe_h
0.3231,-0.1442,0.9657,65.6738,17.5171,25.2075,swipe_h
0.2059,-0.2113,0.8784,62.9272,3.8452,27.9541,swipe_h
0.2389,-0.6578,1.2684,-23.3765,13.4277,10.6812,swipe_h
-0.0515,-1.3457,1.3715,-141.2964,5.8594,-32.7759,swipe_h
-0.0515,-1.3457,1.3715,-141.2964,5.8594,-32.7759,swipe_h
-0.3577,0.4983,1.6288,-131.5918,0.1831,-266.2964,swipe_h
0.3444,-0.5018,1.0897,-172.3633,-23.1934,-187.9272,swipe_h
0.6420,0.5592,1.1636,-179.5654,-19.4092,-264.6484,swipe_h
0.7617,1.8118,-0.0302,-75.1343,-60.7910,-169.6167,swipe_h
0.9454,0.2389,0.0359,35.7056,-29.3579,8.2397,swipe_h
0.7032,0.6443,-0.1279,-23.3765,4.8828,-73.6694,swipe_h
0.7167,0.8142,0.0668,-14.8315,12.6953,-55.7861,swipe_h
0.6829,0.7952,0.0035,-8.9111,-5.0049,-62.9272,swipe_h
0.4087,1.1385,-0.1929,10.5591,10.4980,-49.1333,swipe_h
-0.0050,1.5723,-0.1284,-67.5049,110.5957,17.7002,swipe_h
-0.0050,1.5723,-0.1284,-67.5049,110.5957,17.7002,swipe_h
-0.0428,0.7996,0.7841,65.1245,157.3486,218.7500,swipe_h
0.0619,-0.1625,1.1919,33.2642,126.6479,274.5972,swipe_h
0.1177,-0.2579,1.1378,75.9277,37.1704,216.3696,swipe_h
0.1927,-0.5051,0.9915,56.2134,16.7847,185.4858,swipe_h
0.4282,-0.3168,0.8477,-34.0576,0.6104,65.5518,swipe_h
0.4020,-0.3784,0.8884,-29.8462,-15.2588,76.7212,swipe_h
0.0400,-0.7915,0.7957,9.5825,-14.6484,68.7256,swipe_h
-0.3630,-1.4734,0.9153,-67.1387,16.2354,13.8550,swipe_h
-0.3630,-1.4734,0.9153,-67.1387,16.2354,13.8550,swipe_h
-0.1532,-0.5668,1.2266,-183.8989,88.1958,-238.8306,swipe_h
0.4055,-0.1969,1.0947,-150.6348,62.5000,-182.2510,swipe_h
0.5649,-0.1646,0.7168,-120.7275,47.0581,-140.2588,swipe_h
0.6843,0.1991,0.4999,-86.1206,40.5884,-133.1787,swipe_h
0.7720,0.4452,0.4102,105.9570,-19.9585,-163.9404,swipe_h
0.7788,0.4648,-0.2452,38.5742,-39.6729,-19.1040,swipe_h
0.6362,0.7301,-0.2136,-180.7251,3.1738,-121.4600,swipe_h
0.0070,1.8809,-0.2870,-122.8638,53.5889,-58.8989,swipe_h
0.0070,1.8809,-0.2870,-122.8638,53.5889,-58.8989,swipe_h
0.0414,0.7664,0.6833,56.8237,126.5869,189.6973,swipe_h
0.0125,0.0311,1.0283,29.6020,120.5444,243.4082,swipe_h
0.1877,-0.5801,1.1198,11.7798,78.0029,232.9101,swipe_h
0.2400,-0.4548,0.8760,82.6416,-4.0894,116.1499,swipe_h
0.2209,-0.7961,0.8464,-18.5547,9.1553,112.6709,swipe_h
0.3842,-0.8689,0.9143,26.0010,0.8545,40.8325,swipe_h
0.3733,-0.9263,0.6050,-39.1235,-15.2588,-8.0566,swipe_h
-0.1116,-1.2977,0.5624,-56.2744,-1.3428,-24.5361,swipe_h
-0.0846,-1.5217,0.5253,-154.4189,64.3311,-76.1108,swipe_h
-0.0846,-1.5217,0.5253,-154.4189,64.3311,-76.1108,swipe_h
0.3287,-0.2252,0.8978,-146.7896,112.8540,-157.0435,swipe_h
0.6272,0.0054,0.8405,-91.4307,104.8584,-98.2666,swipe_h
0.7828,-0.0474,0.6685,3.0518,49.1943,-99.2432,swipe_h
0.7836,0.1287,0.4288,57.1899,25.1465,-126.2817,swipe_h
0.7699,0.5283,0.4637,58.2886,38.1470,-121.7651,swipe_h
0.9276,0.2639,0.7086,3.2959,10.7422,-6.0425,swipe_h
0.7633,0.3724,0.5225,18.6768,15.4419,-29.5410,swipe_h
0.4850,1.2974,0.6306,21.2402,43.5181,-71.3501,swipe_h
0.4850,1.2974,0.6306,21.2402,43.5181,-71.3501,swipe_h
-0.1134,0.7311,0.9952,74.0356,28.4424,223.0224,swipe_h
-0.0547,-0.4043,0.9521,63.4155,-22.6440,291.9312,swipe_h
0.1313,-0.8973,0.7266,70.9229,-23.0103,214.6606,swipe_h
0.3195,-0.9490,0.5747,44.3115,-14.7705,132.7515,swipe_h
0.4554,-1.0790,0.6494,12.1460,0.8545,71.5332,swipe_h
0.5287,-0.7954,0.6876,15.5029,10.0098,9.5215,swipe_h
0.5167,-0.5155,0.7445,-0.7935,10.4980,2.9907,swipe_h
0.0212,-1.4462,0.5488,-85.6934,25.8179,-118.9575,swipe_h
0.0212,-1.4462,0.5488,-85.6934,25.8179,-118.9575,swipe_h
0.4163,-0.5189,0.9078,-163.5132,60.4248,-125.1831,swipe_h
0.4202,-0.1327,0.7844,-101.3184,63.3545,-165.4053,swipe_h
0.5665,0.6127,0.5477,-39.3066,54.7485,-141.1743,swipe_h
0.8724,0.2751,0.6398,-27.3437,43.9453,-18.3716,swipe_h
0.9263,0.1039,0.6604,18.7378,27.0996,-26.4282,swipe_h
0.8472,0.1248,0.6332,31.4331,9.4604,-29.4189,swipe_h
0.7684,0.0972,0.5878,29.6631,15.8691,-25.8179,swipe_h
0.7583,0.1858,0.6027,8.3008,17.5781,-19.7144,swipe_h
0.1676,-0.8512,0.7183,35.3394,-9.0942,71.1060,swipe_h
0.2582,-0.7825,0.7458,6.8359,8.8501,45.9595,swipe_h
0.2651,-0.6753,0.8146,9.5825,5.2490,7.6904,swipe_h
0.1741,-0.7117,0.7948,7.1411,-3.7842,-0.4883,swipe_h
-0.2052,-1.3053,0.8523,-23.1934,-8.7891,-42.1753,swipe_h
-0.2052,-1.3053,0.8523,-23.1934,-8.7891,-42.1753,swipe_h
-0.3113,-1.0096,0.8988,-182.1899,98.5107,-237.7930,swipe_h
-0.0040,0.0227,1.1082,-165.2222,108.2764,-234.3750,swipe_h
0.5299,0.3033,0.9207,-64.8804,104.7363,-149.8413,swipe_h
0.7512,0.3396,0.6864,21.4233,46.5088,-102.5391,swipe_h
0.5763,0.5894,0.5507,36.6821,-9.1553,-53.7109,swipe_h
0.6162,0.6174,0.4744,-12.8174,0.4883,-29.4800,swipe_h
0.5994,0.6603,0.6099,-26.5503,12.2681,-22.8271,swipe_h
0.5951,0.6649,0.6995,-23.9868,17.0288,-14.0381,swipe_h
0.1971,1.4851,0.6827,-12.4512,43.5791,-10.1318,swipe_h
0.1971,1.4851,0.6827,-12.4512,43.5791,-10.1318,swipe_h
-0.3993,0.5642,0.9773,54.1992,-5.9204,287.4756,swipe_h
-0.4652,-0.2966,0.7396,11.5356,-27.6489,309.3262,swipe_h
-0.0896,-0.9117,0.6859,26.6724,-25.7568,253.9062,swipe_h
0.0710,-1.2152,0.6388,6.4697,-26.4893,167.9687,swipe_h
0.0944,-0.6724,0.6146,6.1035,-41.4429,92.1631,swipe_h
0.0376,-0.7976,0.5544,-8.2397,-24.1089,79.3457,swipe_h
-0.1796,-0.7599,0.6013,16.4795,-17.3340,95.5810,swipe_h
-0.2753,-1.0160,0.6588,9.9487,1.1597,61.2793,swipe_h
-0.4976,-1.4565,0.5258,-60.3027,10.5591,-3.4180,swipe_h
-0.4976,-1.4565,0.5258,-60.3027,10.5591,-3.4180,swipe_h
-0.9459,-1.0970,0.7421,-73.3643,139.5264,-286.1328,swipe_h
-0.5450,-0.3613,0.9172,-55.4810,108.7646,-297.3633,swipe_h
0.1053,0.1243,0.7612,-62.9883,72.0215,-215.4541,swipe_h
0.2803,0.6095,0.5009,37.2314,62.7441,-198.0591,swipe_h
0.5532,0.4098,0.5341,0.7935,7.0190,-33.7524,swipe_h
0.5884,0.6322,0.5685,-4.9438,15.6250,-43.2739,swipe_h
0.6019,1.1171,0.6255,6.2866,34.6069,-42.5415,swipe_h
0.6019,1.1171,0.6255,6.2866,34.6069,-42.5415,swipe_h
0.1022,0.7797,0.7859,20.7520,-2.5635,210.5102,swipe_h
-0.1067,0.3658,0.5317,38.2080,-12.0850,204.3457,swipe_h
-0.0610,-0.3615,0.6277,16.7847,15.1978,235.9009,swipe_h
0.0563,-0.7827,0.7119,14.9536,13.3667,210.6323,swipe_h
0.1182,-1.2144,0.6621,0.6714,-2.5635,158.0811,swipe_h
0.2720,-1.2081,0.7108,19.8364,1.3428,56.2744,swipe_h
0.5883,-0.2867,0.6138,17.4561,-4.3335,24.4751,swipe_v
0.4709,-0.1747,0.7502,27.5879,52.5513,53.5889,swipe_v
